133.746535,4.779696,-1.8306893333333332,-11.374130000000001,1.2714250934606035
133.766819,4.529740666666666,-0.9451448,-10.673183333333332,1.1858395592933668
133.78733,4.861643666666667,-0.8680876,-9.361655666666666,1.0789409584996015
133.806507,4.337717333333334,-0.9827397000000001,-9.448393000000001,1.0645135494992923
133.826578,4.585961333333334,-0.9176002333333333,-8.947574666666666,1.029168604909065
133.847555,4.8425943333333334,-1.916508,-8.484421666666668,1.0148172314744628
133.86646,5.224385333333333,-0.6031715,-9.418275000000001,1.0996043153615875
133.886717,4.6787920000000005,-0.6947605333333334,-10.704923333333333,1.1930053883040561
133.906467,4.725415333333333,-1.6094143333333333,-9.471880333333333,1.0914203269711817
133.926416,4.516907333333333,-1.2147624666666668,-9.853831666666666,1.111887515135816
133.947518,4.864599666666667,-1.3752019999999998,-9.721587,1.1169629787668844
133.966409,4.053470666666667,-0.6522009999999999,-9.62098,1.066296179108245
133.986844,4.685021,-0.38951603333333334,-8.985348666666667,1.0337297929970892
134.007983,4.631712333333334,-0.7672777333333333,-8.117673333333334,0.955915532165521
134.026484,5.373988,-0.5966044333333334,-9.964760666666667,1.155678037863362
134.047457,5.040184666666668,-0.15350127666666666,-11.816443333333332,1.3096215262717366
134.066454,5.308118,-2.9089949999999996,-10.091833666666666,1.1995820805954616
134.086761,4.604478666666666,0.5068751333333333,-8.562462666666667,0.9923740492823289
134.106423,4.400056999999999,-0.49303903333333327,-6.414342666666666,0.794501592179725
134.126456,4.499670999999999,-0.10383363666666667,-6.588734,0.813384351333107
134.147378,4.647836333333333,0.11646610666666667,-6.805678333333333,0.8401794276066863
134.166441,4.201657666666667,-1.1266523333333334,-9.062193,1.0246885337908347
134.186713,5.204408,-0.3249140666666666,-12.75697,1.4048492951425464
134.207981,4.423700333333334,-2.1334923333333333,-12.385486666666665,1.3581761440210878
134.226424,5.140689333333333,0.7233997333333334,-10.46063,1.190413969162223
134.24738,4.881829,-0.5550949,-10.472846666666667,1.1792149299125607
134.266407,3.8243690000000004,-0.8778757666666667,-10.046070333333333,1.0994061872925527
134.286727,5.210688666666667,0.18143363333333332,-9.837461666666668,1.134936354559583
134.306422,4.619803,-0.10189867333333334,-6.830451,0.8406419736017972
134.326492,4.289462333333334,0.06795249666666668,-8.197655,0.9431531350276995
134.347376,5.276394666666667,-0.3141658666666667,-8.991624333333332,1.0632176697358224
134.36649,4.569392666666666,-0.27594440000000003,-9.567365666666667,1.081154880870862
134.386729,4.8039423333333335,-0.7826616,-10.002422000000001,1.1339242943649341
134.40809,5.1221266666666665,-0.27034626666666667,-9.221523666666668,1.0756422415664142
134.42643,5.236771666666667,-0.6576211,-9.428973,1.1014919727948984
134.447454,4.541378,0.2593729333333334,-7.677125666666666,0.9096375666562497
134.466385,4.810174666666668,0.022481663333333332,-8.758625666666667,1.018612407624401
134.486725,4.978983666666667,-0.065162,-8.888278999999999,1.0385355320979424
134.50637,5.081700666666667,0.16488271,-10.124212333333332,1.1548613537521029
134.526469,4.638648666666666,-0.13830073666666667,-7.155775666666666,0.8694038586600822
134.547445,4.987126333333333,0.3693474266666666,-9.341842,1.080135035106565
134.566448,5.318074999999999,-0.597994,-9.135919333333332,1.0793010368112634
134.586721,4.810527333333334,0.9098392666666667,-9.177302666666668,1.0602988640169957
134.60801,5.222337666666667,-1.0800674,-10.389673333333333,1.1904571518844458
134.626447,4.825052,0.5766599333333334,-8.138607,0.9662543295708319
134.647485,4.869509333333333,-0.1823328266666667,-9.472716333333333,1.0858911545623362
134.666456,5.080194,-0.8386622333333333,-9.040152333333333,1.0605154976047222
134.686754,4.8401733333333326,0.06888136933333333,-8.687611666666667,1.0137798871259063
134.70646,4.83767,-0.23395100000000002,-9.981626,1.1309502749649476
134.72648,4.821070333333334,0.14764109999999997,-9.516291666666667,1.087548247117072
134.747466,5.107616666666666,-0.9716122333333334,-10.364596666666666,1.1820126478654311
134.766486,4.918507000000001,0.12850372000000002,-8.544691333333333,1.005098774776971
134.786738,4.954106333333333,-0.5653468333333332,-9.261241666666667,1.0721957725132836
